graph_id,node_id,node_label,attr_0
223,13,0,8.0
223,14,0,15.0
223,15,0,5.0
223,16,0,14.0
223,17,0,11.0
223,18,0,3.0
223,19,0,5.0
223,20,0,9.0
223,21,0,15.0
223,22,0,3.0
223,23,0,13.0
223,24,0,5.0
223,25,0,5.0
223,26,0,15.0
223,27,1,3.0
223,28,1,5.0
223,29,1,7.0
223,30,1,3.0
223,31,1,5.0
223,32,1,5.0
223,33,1,4.0
223,34,1,4.0
223,35,1,2.0
223,36,1,6.0
223,37,1,4.0
223,38,1,2.0
223,39,1,2.0
224,0,0,8.0
224,1,0,3.0
224,2,0,12.0
224,3,0,13.0
224,4,0,12.0
224,5,0,11.0
224,6,0,11.0
224,7,0,6.0
224,8,0,10.0
224,9,0,7.0
224,10,0,7.0
224,11,0,16.0
224,12,0,8.0
224,13,0,3.0
224,14,0,12.0
224,15,0,13.0
224,16,0,11.0
224,17,0,11.0
224,18,0,11.0
224,19,0,11.0
224,20,0,7.0
224,21,0,7.0
224,22,0,16.0
224,23,0,8.0
224,24,0,3.0
224,25,0,12.0
224,26,0,13.0
224,27,0,11.0
224,28,0,11.0
224,29,0,11.0
224,30,0,6.0
224,31,0,10.0
224,32,0,7.0
224,33,0,8.0
224,34,0,16.0
224,35,1,5.0
224,36,1,5.0
224,37,1,5.0
224,38,1,3.0
224,39,1,3.0
224,40,1,5.0
224,41,1,4.0
224,42,1,4.0
224,43,1,5.0
224,44,1,5.0
224,45,1,5.0
224,46,1,3.0
224,47,1,3.0
224,48,1,5.0
224,49,1,4.0
224,50,1,4.0
224,51,1,5.0
224,52,1,5.0
224,53,1,5.0
224,54,1,3.0
224,55,1,3.0
224,56,1,5.0
224,57,1,4.0
224,58,1,4.0
225,0,0,10.0
225,1,0,15.0
225,2,0,10.0
225,3,0,15.0
225,4,0,13.0
225,5,0,5.0
225,6,0,14.0
225,7,0,12.0
225,8,0,14.0
225,9,0,12.0
225,10,0,3.0
225,11,0,13.0
225,12,0,11.0
225,13,0,13.0
225,14,0,5.0
225,15,0,11.0
225,16,0,4.0
225,17,0,9.0
225,18,0,4.0
225,19,0,12.0
225,20,0,22.0
225,21,0,6.0
225,22,0,7.0
225,23,0,10.0
225,24,0,15.0
225,25,0,13.0
225,26,0,10.0
225,27,0,11.0
225,28,0,12.0
225,29,1,2.0
225,30,1,4.0
225,31,1,6.0
225,32,1,5.0
225,33,1,4.0
225,34,1,4.0
225,35,1,3.0
225,36,1,4.0
225,37,1,4.0
225,38,1,6.0
225,39,1,8.0
225,40,1,7.0
225,41,1,6.0
225,42,1,2.0
225,43,1,4.0
225,44,1,5.0
225,45,1,5.0
225,46,1,4.0
225,47,1,2.0
225,48,1,3.0
225,49,1,2.0
225,50,1,4.0
225,51,1,7.0
225,52,1,10.0
225,53,1,12.0
225,54,1,4.0
225,55,1,4.0
225,56,1,7.0
225,57,1,10.0
225,58,1,12.0
225,59,1,5.0
225,60,1,4.0
225,61,1,4.0
225,62,1,5.0
225,63,1,7.0
225,64,1,6.0
225,65,1,3.0
226,0,0,3.0
226,1,0,3.0
226,2,0,4.0
226,3,1,4.0
226,4,1,7.0
226,5,1,7.0
226,6,1,4.0
226,7,1,3.0
226,8,1,8.0
226,9,1,7.0
226,10,1,4.0
226,11,1,5.0
226,12,1,5.0
226,13,1,4.0
226,14,1,8.0
226,15,1,8.0
226,16,1,5.0
226,17,1,5.0
226,18,1,7.0
226,19,1,7.0
226,20,1,4.0
226,21,1,6.0
226,22,1,6.0
226,23,1,6.0
226,24,1,5.0
226,25,1,5.0
226,26,1,7.0
226,27,1,8.0
227,0,0,3.0
227,1,0,3.0
227,2,0,3.0
227,3,0,3.0
227,4,1,4.0
227,5,1,7.0
227,6,1,7.0
227,7,1,4.0
227,8,1,3.0
227,9,1,8.0
227,10,1,7.0
227,11,1,4.0
227,12,1,4.0
227,13,1,4.0
227,14,1,4.0
227,15,1,8.0
227,16,1,8.0
227,17,1,5.0
227,18,1,5.0
227,19,1,7.0
227,20,1,7.0
227,21,1,4.0
227,22,1,6.0
227,23,1,6.0
227,24,1,6.0
227,25,1,5.0
227,26,1,5.0
227,27,1,7.0
227,28,1,8.0
227,29,1,3.0
227,30,1,7.0
227,31,1,9.0
227,32,1,6.0
227,33,1,3.0
227,34,1,9.0
227,35,1,10.0
227,36,1,5.0
227,37,1,4.0
227,38,1,7.0
227,39,1,6.0
227,40,1,6.0
227,41,1,5.0
227,42,1,3.0
227,43,1,9.0
227,44,1,6.0
227,45,1,4.0
227,46,1,4.0
228,0,0,9.0
228,1,0,22.0
228,2,0,7.0
228,3,0,6.0
228,4,0,4.0
228,5,0,10.0
228,6,0,4.0
228,7,0,5.0
228,8,0,3.0
228,9,0,19.0
228,10,0,19.0
228,11,0,6.0
228,12,0,13.0
228,13,0,3.0
228,14,0,15.0
228,15,0,12.0
228,16,0,8.0
228,17,0,14.0
228,18,0,9.0
228,19,0,21.0
228,20,0,8.0
228,21,0,6.0
228,22,0,4.0
228,23,0,10.0
228,24,0,4.0
228,25,0,5.0
228,26,0,3.0
228,27,0,20.0
228,28,0,19.0
228,29,0,6.0
228,30,0,13.0
228,31,0,3.0
228,32,0,15.0
228,33,0,12.0
228,34,0,6.0
228,35,0,14.0
228,36,0,9.0
228,37,0,21.0
228,38,0,7.0
228,39,0,6.0
228,40,0,4.0
228,41,0,10.0
228,42,0,4.0
228,43,0,5.0
228,44,0,3.0
228,45,0,20.0
228,46,0,19.0
228,47,0,6.0
228,48,0,13.0
228,49,0,3.0
228,50,0,15.0
228,51,0,12.0
228,52,0,6.0
228,53,0,14.0
228,54,0,9.0
228,55,0,22.0
228,56,0,7.0
228,57,0,6.0
228,58,0,4.0
228,59,0,10.0
228,60,0,4.0
228,61,0,5.0
228,62,0,3.0
228,63,0,19.0
228,64,0,19.0
228,65,0,6.0
228,66,0,13.0
228,67,0,3.0
228,68,0,15.0
228,69,0,12.0
228,70,0,6.0
228,71,0,14.0
228,72,1,2.0
228,73,1,2.0
228,74,1,2.0
228,75,1,10.0
228,76,1,11.0
228,77,1,10.0
228,78,1,10.0
228,79,1,7.0
228,80,1,5.0
228,81,1,3.0
228,82,1,3.0
228,83,1,5.0
228,84,1,4.0
228,85,1,2.0
228,86,1,2.0
228,87,1,4.0
228,88,1,5.0
228,89,1,5.0
228,90,1,6.0
228,91,1,6.0
228,92,1,2.0
228,93,1,2.0
228,94,1,2.0
228,95,1,10.0
228,96,1,11.0
228,97,1,10.0
228,98,1,10.0
228,99,1,7.0
228,100,1,5.0
228,101,1,4.0
228,102,1,3.0
228,103,1,5.0
228,104,1,4.0
228,105,1,2.0
228,106,1,2.0
228,107,1,4.0
228,108,1,5.0
228,109,1,5.0
228,110,1,6.0
228,111,1,6.0
228,112,1,2.0
228,113,1,2.0
228,114,1,2.0
228,115,1,10.0
228,116,1,11.0
228,117,1,10.0
228,118,1,10.0
228,119,1,7.0
228,120,1,5.0
228,121,1,4.0
228,122,1,3.0
228,123,1,5.0
228,124,1,4.0
228,125,1,2.0
228,126,1,2.0
228,127,1,4.0
228,128,1,5.0
228,129,1,5.0
228,130,1,6.0
228,131,1,6.0
228,132,1,2.0
228,133,1,2.0
228,134,1,2.0
228,135,1,10.0
228,136,1,11.0
228,137,1,10.0
228,138,1,10.0
228,139,1,7.0
228,140,1,5.0
228,141,1,3.0
228,142,1,3.0
228,143,1,5.0
228,144,1,4.0
228,145,1,2.0
228,146,1,2.0
228,147,1,4.0
228,148,1,5.0
228,149,1,5.0
228,150,1,6.0
228,151,1,6.0
229,0,0,17.0
229,1,0,5.0
229,2,0,3.0
229,3,0,7.0
229,4,0,3.0
229,5,0,17.0
229,6,0,5.0
229,7,0,3.0
229,8,0,7.0
229,9,0,3.0
229,10,1,9.0
229,11,1,8.0
229,12,1,3.0
229,13,1,7.0
229,14,1,6.0
229,15,1,2.0
229,16,1,7.0
229,17,1,5.0
229,18,1,9.0
229,19,1,8.0
229,20,1,3.0
229,21,1,7.0
229,22,1,6.0
229,23,1,2.0
229,24,1,7.0
229,25,1,5.0
230,0,0,13.0
230,1,0,11.0
230,2,0,11.0
230,3,0,10.0
230,4,0,5.0
230,5,0,13.0
230,6,0,20.0
230,7,0,14.0
230,8,1,3.0
230,9,1,5.0
230,10,1,4.0
230,11,1,6.0
230,12,1,4.0
230,13,1,2.0
230,14,1,2.0
230,15,1,6.0
230,16,1,7.0
231,0,0,5.0
231,1,0,5.0
231,2,0,5.0
231,3,0,5.0
231,4,0,5.0
231,5,0,3.0
231,6,0,3.0
231,7,0,4.0
231,8,0,11.0
231,9,0,8.0
231,10,1,3.0
231,11,1,4.0
231,12,1,4.0
231,13,1,5.0
231,14,1,9.0
231,15,1,9.0
231,16,1,8.0
231,17,1,7.0
231,18,1,2.0
231,19,1,4.0
231,20,1,6.0
231,21,1,6.0
231,22,1,6.0
231,23,1,2.0
231,24,1,9.0
231,25,1,12.0
231,26,1,5.0
231,27,1,3.0
231,28,1,4.0
231,29,1,8.0
231,30,1,7.0
231,31,1,8.0
231,32,1,6.0
231,33,1,2.0
231,34,1,5.0
231,35,1,5.0
231,36,1,4.0
231,37,1,3.0
231,38,1,3.0
232,0,0,11.0
232,1,0,7.0
232,2,0,11.0
232,3,0,19.0
232,4,0,16.0
232,5,0,14.0
232,6,0,17.0
232,7,0,11.0
232,8,0,7.0
232,9,0,11.0
232,10,0,19.0
232,11,0,16.0
232,12,0,14.0
232,13,0,16.0
232,14,1,3.0
232,15,1,3.0
232,16,1,3.0
232,17,1,14.0
232,18,1,13.0
232,19,1,7.0
232,20,1,7.0
232,21,1,7.0
232,22,1,4.0
232,23,1,2.0
232,24,1,2.0
232,25,1,3.0
232,26,1,3.0
232,27,1,3.0
232,28,1,11.0
232,29,1,10.0
232,30,1,7.0
232,31,1,7.0
232,32,1,7.0
232,33,1,4.0
232,34,1,2.0
232,35,1,2.0
233,0,0,20.0
233,1,0,17.0
233,2,0,12.0
233,3,0,23.0
233,4,0,8.0
233,5,0,17.0
233,6,0,8.0
233,7,0,11.0
233,8,0,7.0
233,9,0,15.0
233,10,0,14.0
233,11,0,11.0
233,12,0,12.0
233,13,0,11.0
233,14,0,7.0
233,15,0,20.0
233,16,0,17.0
233,17,0,12.0
233,18,0,23.0
233,19,0,8.0
233,20,0,17.0
233,21,0,8.0
233,22,0,11.0
233,23,0,7.0
233,24,0,15.0
233,25,0,14.0
233,26,0,11.0
233,27,0,12.0
233,28,0,11.0
233,29,0,7.0
233,30,0,20.0
233,31,0,17.0
233,32,0,12.0
233,33,0,23.0
233,34,0,8.0
233,35,0,17.0
233,36,0,8.0
233,37,0,11.0
233,38,0,7.0
233,39,0,15.0
233,40,0,14.0
233,41,0,11.0
233,42,0,12.0
233,43,0,11.0
233,44,0,7.0
233,45,0,20.0
233,46,0,17.0
233,47,0,12.0
233,48,0,23.0
233,49,0,8.0
233,50,0,17.0
233,51,0,8.0
233,52,0,11.0
233,53,0,7.0
233,54,0,15.0
233,55,0,14.0
233,56,0,11.0
233,57,0,12.0
233,58,0,11.0
233,59,0,7.0
233,60,1,6.0
233,61,1,7.0
233,62,1,4.0
233,63,1,4.0
233,64,1,4.0
233,65,1,5.0
233,66,1,5.0
233,67,1,4.0
233,68,1,5.0
233,69,1,4.0
233,70,1,5.0
233,71,1,7.0
233,72,1,7.0
233,73,1,6.0
233,74,1,5.0
233,75,1,7.0
233,76,1,5.0
233,77,1,6.0
233,78,1,7.0
233,79,1,4.0
233,80,1,4.0
233,81,1,4.0
233,82,1,5.0
233,83,1,5.0
233,84,1,4.0
233,85,1,5.0
233,86,1,4.0
233,87,1,5.0
233,88,1,7.0
233,89,1,7.0
233,90,1,6.0
233,91,1,5.0
233,92,1,7.0
233,93,1,5.0
233,94,1,6.0
233,95,1,7.0
233,96,1,4.0
233,97,1,4.0
233,98,1,4.0
233,99,1,5.0
233,100,1,5.0
233,101,1,4.0
233,102,1,5.0
233,103,1,4.0
233,104,1,5.0
233,105,1,7.0
233,106,1,7.0
233,107,1,6.0
233,108,1,5.0
233,109,1,7.0
233,110,1,5.0
233,111,1,6.0
233,112,1,7.0
233,113,1,4.0
233,114,1,4.0
233,115,1,4.0
233,116,1,5.0
233,117,1,5.0
233,118,1,4.0
233,119,1,5.0
233,120,1,4.0
233,121,1,5.0
233,122,1,7.0
233,123,1,7.0
233,124,1,6.0
233,125,1,5.0
233,126,1,7.0
233,127,1,5.0
233,128,2,25.0
233,129,2,4.0
233,130,2,3.0
233,131,2,5.0
233,132,2,2.0
233,133,2,5.0
233,134,2,15.0
233,135,2,2.0
233,136,2,4.0
233,137,2,15.0
233,138,2,6.0
233,139,2,7.0
233,140,2,9.0
233,141,2,7.0
233,142,2,7.0
233,143,2,4.0
233,144,2,9.0
233,145,2,3.0
233,146,2,5.0
233,147,2,12.0
233,148,2,16.0
233,149,2,4.0
233,150,2,11.0
233,151,2,8.0
233,152,2,12.0
233,153,2,3.0
233,154,2,8.0
233,155,2,3.0
233,156,2,4.0
233,157,2,7.0
233,158,2,5.0
233,159,2,13.0
233,160,2,17.0
233,161,2,2.0
233,162,2,7.0
233,163,2,14.0
233,164,2,6.0
233,165,2,4.0
233,166,2,3.0
233,167,2,5.0
233,168,2,2.0
233,169,2,5.0
233,170,2,15.0
233,171,2,2.0
233,172,2,4.0
233,173,2,15.0
233,174,2,6.0
233,175,2,7.0
233,176,2,9.0
233,177,2,7.0
233,178,2,7.0
233,179,2,4.0
233,180,2,9.0
233,181,2,3.0
233,182,2,5.0
233,183,2,12.0
233,184,2,16.0
233,185,2,4.0
233,186,2,11.0
233,187,2,8.0
233,188,2,12.0
233,189,2,3.0
233,190,2,8.0
233,191,2,3.0
233,192,2,4.0
233,193,2,7.0
233,194,2,5.0
233,195,2,13.0
233,196,2,17.0
233,197,2,2.0
233,198,2,7.0
233,199,2,14.0
233,200,2,6.0
233,201,2,4.0
233,202,2,3.0
233,203,2,5.0
233,204,2,2.0
233,205,2,5.0
233,206,2,15.0
233,207,2,2.0
233,208,2,4.0
233,209,2,15.0
233,210,2,6.0
233,211,2,7.0
233,212,2,9.0
233,213,2,7.0
233,214,2,7.0
233,215,2,4.0
233,216,2,9.0
233,217,2,3.0
233,218,2,5.0
233,219,2,12.0
233,220,2,16.0
233,221,2,4.0
233,222,2,11.0
233,223,2,8.0
233,224,2,12.0
233,225,2,3.0
233,226,2,8.0
233,227,2,3.0
233,228,2,4.0
233,229,2,7.0
233,230,2,5.0
233,231,2,13.0
233,232,2,17.0
233,233,2,2.0
233,234,2,7.0
233,235,2,14.0
233,236,2,6.0
233,237,2,4.0
233,238,2,3.0
233,239,2,5.0
233,240,2,2.0
233,241,2,5.0
233,242,2,15.0
233,243,2,2.0
233,244,2,4.0
233,245,2,15.0
233,246,2,6.0
233,247,2,7.0
233,248,2,9.0
233,249,2,7.0
233,250,2,7.0
233,251,2,4.0
233,252,2,9.0
233,253,2,3.0
233,254,2,5.0
233,255,2,12.0
233,256,2,16.0
233,257,2,4.0
233,258,2,11.0
233,259,2,8.0
233,260,2,12.0
233,261,2,3.0
233,262,2,8.0
233,263,2,3.0
233,264,2,4.0
233,265,2,7.0
233,266,2,5.0
233,267,2,13.0
233,268,2,17.0
233,269,2,2.0
233,270,2,7.0
233,271,2,14.0
233,272,2,6.0
234,0,0,13.0
234,1,0,7.0
234,2,0,13.0
234,3,0,11.0
234,4,0,10.0
234,5,0,11.0
234,6,0,13.0
234,7,0,3.0
234,8,0,12.0
234,9,0,20.0
234,10,0,5.0
234,11,0,6.0
234,12,0,11.0
234,13,0,5.0
234,14,0,16.0
234,15,0,13.0
234,16,0,6.0
234,17,0,13.0
234,18,0,11.0
234,19,0,10.0
234,20,0,11.0
234,21,0,13.0
234,22,0,12.0
234,23,0,20.0
234,24,0,5.0
234,25,0,6.0
234,26,0,11.0
234,27,0,5.0
234,28,0,16.0
234,29,1,4.0
234,30,1,6.0
234,31,1,5.0
234,32,1,4.0
234,33,1,2.0
234,34,1,4.0
234,35,1,5.0
234,36,1,5.0
234,37,1,3.0
234,38,1,8.0
234,39,1,10.0
234,40,1,10.0
234,41,1,4.0
234,42,1,8.0
234,43,1,10.0
234,44,1,10.0
234,45,1,6.0
234,46,1,7.0
234,47,1,6.0
234,48,1,6.0
234,49,1,5.0
234,50,1,4.0
234,51,1,4.0
234,52,1,3.0
234,53,1,3.0
234,54,1,4.0
234,55,1,6.0
234,56,1,5.0
234,57,1,4.0
234,58,1,3.0
234,59,1,5.0
234,60,1,5.0
234,61,1,3.0
234,62,1,8.0
234,63,1,10.0
234,64,1,10.0
234,65,1,4.0
234,66,1,8.0
234,67,1,10.0
234,68,1,10.0
234,69,1,6.0
234,70,1,7.0
234,71,1,6.0
234,72,1,6.0
234,73,1,5.0
234,74,1,4.0
234,75,1,4.0
234,76,1,3.0
234,77,1,3.0
235,0,0,13.0
235,1,0,11.0
235,2,0,15.0
235,3,0,10.0
235,4,0,6.0
235,5,0,1.0
235,6,0,5.0
235,7,0,8.0
235,8,0,5.0
235,9,0,13.0
235,10,0,4.0
235,11,0,13.0
235,12,0,11.0
235,13,0,14.0
235,14,0,10.0
235,15,0,7.0
235,16,0,5.0
235,17,0,8.0
235,18,0,11.0
235,19,1,4.0
235,20,1,6.0
235,21,1,12.0
235,22,1,5.0
235,23,1,7.0
235,24,1,6.0
235,25,1,4.0
235,26,1,4.0
235,27,1,6.0
235,28,1,12.0
235,29,1,5.0
235,30,1,4.0
235,31,1,2.0
235,32,1,2.0
235,33,1,4.0
235,34,1,6.0
235,35,1,12.0
235,36,1,3.0
235,37,1,3.0
235,38,1,4.0
235,39,1,6.0
235,40,1,12.0
235,41,1,5.0
235,42,1,7.0
235,43,1,6.0
235,44,1,4.0
235,45,1,2.0
235,46,1,2.0
236,0,0,15.0
236,1,0,12.0
236,2,0,16.0
236,3,0,8.0
236,4,0,18.0
236,5,0,12.0
236,6,0,19.0
236,7,0,5.0
236,8,0,19.0
236,9,0,8.0
236,10,0,11.0
236,11,0,8.0
236,12,0,9.0
236,13,0,15.0
236,14,0,15.0
236,15,0,15.0
236,16,0,12.0
236,17,0,17.0
236,18,0,8.0
236,19,0,18.0
236,20,0,12.0
236,21,0,19.0
236,22,0,5.0
236,23,0,19.0
236,24,0,8.0
236,25,0,12.0
236,26,0,9.0
236,27,0,9.0
236,28,0,15.0
236,29,0,15.0
236,30,0,15.0
236,31,0,12.0
236,32,0,16.0
236,33,0,8.0
236,34,0,18.0
236,35,0,12.0
236,36,0,19.0
236,37,0,5.0
236,38,0,19.0
236,39,0,8.0
236,40,0,12.0
236,41,0,9.0
236,42,0,9.0
236,43,0,14.0
236,44,0,15.0
236,45,0,15.0
236,46,0,12.0
236,47,0,16.0
236,48,0,9.0
236,49,0,18.0
236,50,0,12.0
236,51,0,19.0
236,52,0,5.0
236,53,0,19.0
236,54,0,8.0
236,55,0,13.0
236,56,0,9.0
236,57,0,9.0
236,58,0,15.0
236,59,0,15.0
236,60,1,4.0
236,61,1,4.0
236,62,1,6.0
236,63,1,8.0
236,64,1,10.0
236,65,1,4.0
236,66,1,4.0
236,67,1,3.0
236,68,1,4.0
236,69,1,4.0
236,70,1,6.0
236,71,1,8.0
236,72,1,10.0
236,73,1,3.0
236,74,1,4.0
236,75,1,4.0
236,76,1,6.0
236,77,1,8.0
236,78,1,10.0
236,79,1,4.0
236,80,1,4.0
236,81,1,3.0
236,82,1,4.0
236,83,1,4.0
236,84,1,6.0
236,85,1,8.0
236,86,1,10.0
236,87,1,3.0
236,88,1,4.0
236,89,1,4.0
236,90,1,6.0
236,91,1,8.0
236,92,1,10.0
236,93,1,4.0
236,94,1,4.0
236,95,1,3.0
236,96,1,4.0
236,97,1,4.0
236,98,1,6.0
236,99,1,8.0
236,100,1,10.0
236,101,1,3.0
236,102,1,4.0
236,103,1,4.0
236,104,1,6.0
236,105,1,8.0
236,106,1,10.0
236,107,1,4.0
236,108,1,4.0
236,109,1,3.0
236,110,1,4.0
236,111,1,4.0
236,112,1,6.0
236,113,1,8.0
236,114,1,10.0
236,115,1,3.0
237,0,0,7.0
237,1,0,9.0
237,2,0,11.0
237,3,0,6.0
237,4,1,2.0
237,5,1,6.0
237,6,1,6.0
237,7,1,6.0
237,8,1,10.0
237,9,1,5.0
237,10,1,4.0
237,11,1,6.0
237,12,1,7.0
237,13,1,4.0
237,14,1,5.0
237,15,1,10.0
237,16,1,5.0
237,17,1,6.0
237,18,1,5.0
237,19,1,5.0
237,20,1,3.0
237,21,1,3.0
238,0,0,14.0
238,1,0,24.0
238,2,0,15.0
238,3,0,5.0
238,4,0,5.0
238,5,0,16.0
238,6,0,7.0
238,7,0,3.0
238,8,0,15.0
238,9,0,19.0
238,10,0,14.0
238,11,0,10.0
238,12,0,16.0
238,13,0,5.0
238,14,0,10.0
238,15,0,14.0
238,16,0,24.0
238,17,0,15.0
238,18,0,6.0
238,19,0,16.0
238,20,0,6.0
238,21,0,3.0
238,22,0,15.0
238,23,0,19.0
238,24,0,14.0
238,25,0,10.0
238,26,0,16.0
238,27,0,5.0
238,28,0,10.0
238,29,0,4.0
238,30,1,4.0
238,31,1,5.0
238,32,1,5.0
238,33,1,4.0
238,34,1,4.0
238,35,1,5.0
238,36,1,6.0
238,37,1,6.0
238,38,1,4.0
238,39,1,5.0
238,40,1,5.0
238,41,1,4.0
238,42,1,4.0
238,43,1,5.0
238,44,1,6.0
238,45,1,6.0
239,0,0,17.0
239,1,0,15.0
239,2,0,3.0
239,3,0,7.0
239,4,0,5.0
239,5,0,14.0
239,6,0,17.0
239,7,0,5.0
239,8,0,5.0
239,9,0,17.0
239,10,0,15.0
239,11,0,6.0
239,12,0,3.0
239,13,0,5.0
239,14,0,14.0
239,15,0,17.0
239,16,0,5.0
239,17,1,7.0
239,18,1,9.0
239,19,1,9.0
239,20,1,6.0
239,21,1,5.0
239,22,1,4.0
239,23,1,4.0
239,24,1,5.0
239,25,1,6.0
239,26,1,9.0
239,27,1,9.0
239,28,1,7.0
239,29,1,2.0
239,30,1,3.0
239,31,1,3.0
239,32,1,2.0
239,33,1,3.0
239,34,1,2.0
239,35,1,2.0
239,36,1,3.0
239,37,1,3.0
239,38,1,3.0
239,39,1,2.0
239,40,1,2.0
239,41,1,3.0
239,42,1,2.0
240,0,0,18.0
240,1,0,3.0
240,2,0,14.0
240,3,0,7.0
240,4,0,6.0
240,5,0,8.0
240,6,0,9.0
240,7,0,13.0
240,8,0,5.0
240,9,0,21.0
240,10,0,9.0
240,11,0,4.0
240,12,0,5.0
240,13,0,3.0
240,14,0,18.0
240,15,0,3.0
240,16,0,14.0
240,17,0,6.0
240,18,0,8.0
240,19,0,9.0
240,20,0,13.0
240,21,0,8.0
240,22,0,21.0
240,23,0,9.0
240,24,0,5.0
240,25,0,3.0
240,26,0,18.0
240,27,0,3.0
240,28,0,14.0
240,29,0,7.0
240,30,0,6.0
240,31,0,8.0
240,32,0,9.0
240,33,0,13.0
240,34,0,5.0
240,35,0,21.0
240,36,0,7.0
240,37,0,4.0
240,38,0,5.0
240,39,0,3.0
240,40,0,18.0
240,41,0,3.0
240,42,0,14.0
240,43,0,6.0
240,44,0,6.0
240,45,0,8.0
240,46,0,9.0
240,47,0,13.0
240,48,0,8.0
240,49,0,21.0
240,50,0,9.0
240,51,0,5.0
240,52,0,3.0
240,53,1,3.0
240,54,1,8.0
240,55,1,12.0
240,56,1,15.0
240,57,1,6.0
240,58,1,4.0
240,59,1,3.0
240,60,1,8.0
240,61,1,12.0
240,62,1,15.0
240,63,1,4.0
240,64,1,4.0
240,65,1,4.0
240,66,1,3.0
240,67,1,8.0
240,68,1,12.0
240,69,1,15.0
240,70,1,6.0
240,71,1,4.0
240,72,1,3.0
240,73,1,8.0
240,74,1,12.0
240,75,1,15.0
240,76,1,4.0
240,77,1,4.0
240,78,1,4.0
240,79,1,3.0
240,80,1,8.0
240,81,1,12.0
240,82,1,15.0
240,83,1,6.0
240,84,1,4.0
240,85,1,3.0
240,86,1,8.0
240,87,1,12.0
240,88,1,15.0
240,89,1,4.0
240,90,1,4.0
240,91,1,4.0
240,92,1,3.0
240,93,1,8.0
240,94,1,12.0
240,95,1,15.0
240,96,1,6.0
240,97,1,4.0
240,98,1,3.0
240,99,1,8.0
240,100,1,12.0
240,101,1,15.0
240,102,1,4.0
240,103,1,4.0
240,104,1,4.0
241,0,0,17.0
241,1,0,16.0
241,2,0,6.0
241,3,0,12.0
241,4,0,8.0
241,5,0,5.0
241,6,0,11.0
241,7,0,6.0
241,8,0,3.0
241,9,0,6.0
241,10,0,14.0
241,11,0,12.0
241,12,0,14.0
241,13,1,3.0
241,14,1,4.0
241,15,1,4.0
241,16,1,4.0
241,17,1,3.0
241,18,1,3.0
241,19,2,2.0
241,20,2,2.0
241,21,2,2.0
241,22,2,2.0
241,23,2,1.0
241,24,2,1.0
241,25,2,2.0
241,26,2,2.0
241,27,2,2.0
241,28,2,2.0
242,0,0,8.0
242,1,0,9.0
242,2,0,15.0
242,3,0,4.0
242,4,0,11.0
242,5,0,13.0
242,6,0,13.0
242,7,0,9.0
242,8,0,5.0
242,9,0,8.0
242,10,0,4.0
242,11,0,6.0
242,12,1,5.0
242,13,1,6.0
242,14,1,5.0
242,15,1,5.0
242,16,1,8.0
242,17,1,3.0
242,18,1,12.0
242,19,1,14.0
242,20,1,9.0
242,21,1,7.0
242,22,1,3.0
242,23,1,12.0
242,24,1,14.0
242,25,1,4.0
242,26,1,8.0
242,27,1,10.0
242,28,1,7.0
242,29,1,7.0
243,0,0,14.0
243,1,0,6.0
243,2,0,6.0
243,3,0,5.0
243,4,0,5.0
243,5,0,11.0
243,6,0,13.0
243,7,0,15.0
243,8,0,7.0
243,9,0,18.0
243,10,0,14.0
243,11,0,9.0
243,12,1,4.0
243,13,1,5.0
243,14,1,4.0
243,15,1,4.0
243,16,1,3.0
243,17,1,5.0
243,18,1,4.0
243,19,1,3.0
243,20,1,3.0
243,21,1,3.0
243,22,1,3.0
243,23,1,4.0
243,24,1,5.0
243,25,1,5.0
243,26,1,3.0
243,27,1,4.0
243,28,1,4.0
243,29,1,3.0
243,30,1,2.0
243,31,1,4.0
243,32,1,3.0
243,33,1,6.0
243,34,1,7.0
243,35,1,8.0
243,36,1,9.0
243,37,1,8.0
244,0,0,21.0
244,1,0,12.0
244,2,0,20.0
244,3,0,18.0
244,4,0,3.0
244,5,0,5.0
244,6,0,3.0
244,7,0,11.0
244,8,0,15.0
244,9,0,22.0
244,10,0,8.0
244,11,0,7.0
244,12,0,10.0
244,13,0,9.0
244,14,0,13.0
244,15,0,13.0
244,16,0,16.0
244,17,0,11.0
244,18,0,11.0
244,19,0,24.0
244,20,0,6.0
244,21,0,23.0
244,22,0,13.0
244,23,0,6.0
244,24,0,14.0
244,25,1,4.0
244,26,1,8.0
244,27,1,6.0
244,28,1,7.0
244,29,1,5.0
244,30,1,2.0
244,31,1,11.0
244,32,1,10.0
244,33,1,2.0
244,34,1,2.0
244,35,1,4.0
244,36,1,5.0
244,37,1,3.0
244,38,1,3.0
244,39,1,3.0
244,40,1,3.0
245,0,0,12.0
245,1,0,3.0
245,2,0,8.0
245,3,0,3.0
245,4,0,4.0
245,5,0,16.0
245,6,0,7.0
245,7,0,15.0
245,8,0,22.0
245,9,0,4.0
245,10,0,14.0
245,11,0,10.0
245,12,0,7.0
245,13,0,5.0
245,14,0,19.0
245,15,0,12.0
245,16,0,6.0
245,17,0,3.0
245,18,0,22.0
245,19,0,9.0
245,20,0,12.0
245,21,0,3.0
245,22,0,8.0
245,23,0,3.0
245,24,0,4.0
245,25,0,16.0
245,26,0,7.0
245,27,0,15.0
245,28,0,22.0
245,29,0,4.0
245,30,0,14.0
245,31,0,10.0
245,32,0,7.0
