graph_id,node_id,node_label
127,18,1
127,19,2
127,20,2
128,0,0
128,1,0
128,2,0
128,3,0
128,4,0
128,5,0
128,6,0
128,7,0
128,8,0
128,9,0
128,10,1
128,11,2
128,12,2
128,13,0
128,14,0
129,0,0
129,1,0
129,2,0
129,3,0
129,4,0
129,5,0
129,6,1
129,7,2
129,8,2
129,9,1
129,10,2
129,11,2
129,12,1
129,13,1
130,0,0
130,1,2
130,2,0
130,3,0
130,4,0
130,5,0
130,6,0
130,7,0
130,8,1
130,9,2
130,10,2
131,0,0
131,1,0
131,2,0
131,3,0
131,4,0
131,5,0
131,6,0
131,7,0
131,8,0
131,9,2
131,10,0
131,11,0
131,12,0
131,13,0
131,14,0
131,15,0
131,16,1
131,17,2
131,18,2
132,0,0
132,1,0
132,2,0
132,3,0
132,4,0
132,5,0
132,6,0
132,7,2
132,8,1
132,9,2
132,10,2
133,0,0
133,1,0
133,2,0
133,3,0
133,4,0
133,5,0
133,6,5
133,7,5
133,8,2
133,9,0
133,10,0
133,11,0
133,12,0
133,13,0
133,14,0
133,15,5
133,16,1
133,17,2
133,18,2
133,19,5
133,20,2
134,0,0
134,1,0
134,2,0
134,3,0
134,4,0
134,5,0
134,6,0
134,7,0
134,8,0
134,9,0
134,10,0
134,11,0
134,12,0
134,13,0
134,14,0
134,15,0
134,16,1
134,17,2
134,18,2
134,19,1
134,20,2
134,21,2
135,0,0
135,1,0
135,2,0
135,3,0
135,4,0
135,5,0
135,6,1
135,7,2
135,8,2
135,9,5
135,10,3
136,0,0
136,1,0
136,2,0
136,3,0
136,4,0
136,5,0
136,6,0
136,7,0
136,8,0
136,9,0
136,10,0
136,11,0
136,12,0
136,13,0
136,14,0
136,15,0
136,16,2
136,17,1
136,18,2
136,19,2
137,0,0
137,1,0
137,2,0
137,3,0
137,4,0
137,5,0
137,6,0
137,7,0
137,8,0
137,9,0
137,10,0
137,11,0
137,12,0
137,13,0
137,14,0
137,15,0
137,16,1
137,17,2
137,18,2
137,19,1
137,20,2
137,21,2
138,0,0
138,1,1
138,2,1
138,3,0
138,4,0
138,5,0
138,6,0
138,7,0
138,8,0
138,9,0
138,10,1
138,11,2
138,12,2
139,0,0
139,1,0
139,2,0
139,3,0
139,4,0
139,5,0
139,6,5
139,7,1
139,8,2
139,9,2
139,10,1
140,0,0
140,1,0
140,2,0
140,3,0
140,4,0
140,5,0
140,6,0
140,7,0
140,8,0
140,9,0
140,10,1
140,11,2
140,12,2
140,13,1
140,14,2
140,15,2
141,0,0
141,1,0
141,2,0
141,3,0
141,4,0
141,5,0
141,6,5
141,7,5
141,8,1
141,9,2
141,10,2
142,0,0
142,1,0
142,2,0
142,3,0
142,4,0
142,5,0
142,6,2
142,7,0
142,8,0
142,9,0
142,10,0
142,11,0
142,12,0
142,13,2
142,14,5
142,15,5
142,16,5
142,17,1
142,18,2
142,19,2
143,0,0
143,1,0
143,2,2
143,3,0
143,4,0
143,5,0
143,6,0
143,7,0
143,8,0
143,9,1
143,10,2
143,11,2
144,0,0
144,1,0
144,2,0
144,3,0
144,4,0
144,5,0
144,6,5
144,7,1
144,8,2
144,9,2
144,10,5
145,0,0
145,1,0
145,2,0
145,3,0
145,4,0
145,5,0
145,6,1
145,7,0
145,8,0
145,9,0
145,10,0
145,11,0
145,12,0
145,13,1
145,14,2
145,15,2
146,0,0
146,1,0
146,2,0
146,3,0
146,4,0
146,5,0
146,6,0
146,7,0
146,8,0
146,9,0
146,10,0
146,11,0
146,12,1
146,13,2
146,14,2
146,15,1
147,0,0
147,1,0
147,2,1
147,3,0
147,4,0
147,5,0
147,6,0
147,7,0
147,8,0
147,9,1
147,10,1
147,11,2
147,12,2
148,0,0
148,1,0
148,2,0
148,3,0
148,4,0
148,5,0
148,6,0
148,7,0
148,8,0
148,9,0
148,10,0
148,11,0
148,12,1
148,13,2
148,14,2
149,0,0
149,1,0
149,2,0
149,3,0
149,4,0
149,5,0
149,6,1
149,7,2
149,8,2
149,9,1
149,10,0
149,11,0
149,12,0
149,13,0
149,14,0
149,15,0
149,16,1
149,17,1
149,18,2
149,19,2
150,0,0
150,1,0
150,2,1
150,3,0
150,4,0
150,5,1
150,6,0
150,7,0
150,8,2
150,9,1
150,10,2
150,11,2
151,0,0
151,1,0
151,2,0
151,3,0
151,4,1
151,5,1
151,6,0
151,7,0
151,8,0
151,9,1
151,10,2
151,11,2
152,0,0
152,1,0
152,2,0
152,3,0
152,4,0
152,5,0
152,6,0
152,7,0
152,8,0
152,9,0
152,10,0
152,11,0
152,12,0
152,13,0
152,14,0
152,15,0
152,16,1
152,17,2
152,18,2
152,19,1
152,20,2
152,21,2
153,0,0
153,1,0
153,2,0
153,3,0
153,4,0
153,5,0
153,6,0
153,7,0
153,8,0
153,9,0
153,10,1
153,11,2
153,12,2
153,13,0
153,14,0
154,0,0
154,1,0
154,2,0
154,3,0
154,4,1
154,5,0
154,6,1
154,7,1
154,8,2
154,9,2
154,10,0
154,11,0
155,0,0
155,1,2
155,2,0
155,3,0
155,4,0
155,5,0
155,6,0
155,7,0
155,8,1
155,9,2
155,10,2
155,11,1
155,12,2
155,13,2
156,0,0
156,1,0
156,2,0
156,3,0
156,4,0
156,5,0
156,6,1
156,7,2
156,8,2
156,9,1
156,10,0
156,11,0
157,0,0
157,1,0
157,2,0
157,3,0
157,4,0
157,5,0
157,6,0
157,7,0
157,8,0
157,9,0
157,10,0
157,11,0
157,12,0
157,13,0
157,14,0
157,15,0
157,16,2
157,17,1
157,18,2
157,19,2
158,0,0
158,1,0
158,2,2
158,3,1
158,4,0
158,5,0
158,6,0
158,7,0
158,8,0
158,9,0
158,10,0
158,11,0
158,12,0
158,13,0
158,14,0
158,15,0
158,16,0
158,17,1
158,18,2
158,19,2
159,0,0
159,1,0
159,2,0
159,3,0
159,4,0
159,5,0
159,6,0
159,7,0
159,8,0
159,9,0
159,10,0
159,11,0
159,12,0
159,13,0
159,14,0
159,15,0
159,16,1
159,17,2
159,18,2
159,19,2
160,0,0
160,1,0
160,2,0
160,3,0
160,4,0
160,5,0
160,6,1
160,7,2
160,8,2
160,9,1
160,10,6
160,11,1
160,12,2
160,13,2
161,0,0
161,1,0
161,2,0
161,3,0
161,4,0
161,5,0
161,6,0
161,7,0
161,8,0
161,9,0
161,10,0
161,11,0
161,12,0
161,13,0
161,14,0
161,15,0
161,16,0
161,17,0
161,18,0
161,19,0
161,20,1
161,21,2
161,22,2
161,23,1
161,24,2
161,25,2
162,0,0
162,1,0
162,2,0
162,3,0
162,4,0
162,5,0
162,6,0
162,7,0
162,8,0
162,9,0
162,10,0
162,11,0
162,12,1
162,13,2
162,14,2
162,15,1
162,16,2
162,17,2
162,18,1
162,19,2
162,20,2
162,21,1
162,22,2
162,23,2
163,0,0
163,1,0
163,2,0
163,3,0
163,4,0
163,5,0
163,6,0
163,7,0
163,8,0
163,9,0
163,10,0
163,11,0
163,12,0
163,13,0
163,14,0
163,15,0
163,16,1
163,17,2
163,18,2
163,19,1
163,20,2
163,21,2
164,0,0
164,1,0
164,2,0
164,3,0
164,4,0
164,5,0
164,6,0
164,7,0
164,8,0
164,9,0
164,10,0
164,11,0
164,12,0
164,13,0
164,14,0
164,15,0
164,16,1
164,17,2
164,18,2
164,19,1
164,20,2
164,21,2
165,0,0
165,1,0
165,2,0
165,3,0
165,4,0
165,5,0
165,6,0
165,7,0
165,8,0
165,9,0
165,10,0
165,11,0
165,12,0
165,13,0
165,14,0
165,15,0
165,16,1
165,17,2
165,18,2
166,0,0
166,1,0
166,2,2
166,3,2
166,4,0
166,5,0
166,6,0
166,7,0
166,8,0
166,9,0
166,10,0
166,11,0
166,12,0
166,13,0
166,14,0
166,15,0
166,16,0
166,17,0
166,18,0
166,19,0
166,20,1
166,21,2
166,22,2
167,0,0
167,1,0
167,2,0
167,3,0
167,4,0
167,5,0
167,6,0
167,7,0
167,8,0
167,9,0
167,10,0
167,11,0
167,12,0
167,13,0
167,14,0
167,15,0
167,16,1
167,17,2
167,18,2
167,19,1
167,20,2
167,21,2
168,0,0
168,1,2
168,2,0
168,3,0
168,4,0
168,5,0
168,6,0
168,7,0
168,8,1
168,9,2
168,10,2
169,0,0
169,1,0
169,2,0
169,3,0
169,4,0
169,5,0
169,6,1
169,7,2
169,8,2
169,9,1
169,10,2
169,11,2
169,12,3
170,0,0
170,1,0
170,2,0
170,3,0
170,4,0
170,5,0
170,6,1
170,7,0
170,8,0
170,9,0
170,10,0
170,11,0
170,12,0
170,13,1
170,14,1
170,15,2
170,16,2
171,0,0
171,1,0
171,2,0
171,3,0
171,4,0
171,5,0
171,6,1
171,7,2
171,8,2
171,9,1
171,10,2
171,11,2
171,12,0
171,13,0
171,14,0
171,15,0
171,16,0
171,17,0
171,18,1
171,19,2
171,20,2
171,21,1
171,22,2
171,23,2
172,0,0
172,1,0
172,2,0
172,3,0
172,4,0
172,5,1
172,6,1
172,7,0
172,8,0
172,9,1
172,10,2
172,11,2
173,0,0
173,1,0
173,2,0
173,3,0
173,4,0
173,5,0
173,6,0
173,7,0
173,8,0
173,9,0
173,10,0
173,11,0
173,12,1
173,13,2
173,14,2
173,15,1
173,16,2
173,17,2
173,18,1
173,19,2
173,20,2
174,0,0
174,1,0
174,2,0
174,3,0
174,4,0
174,5,0
174,6,0
174,7,0
174,8,0
174,9,0
174,10,0
174,11,0
174,12,0
174,13,0
174,14,0
174,15,0
174,16,1
174,17,2
174,18,2
174,19,1
174,20,2
174,21,2
175,0,0
175,1,0
175,2,0
175,3,0
175,4,0
175,5,0
175,6,5
175,7,5
175,8,2
175,9,0
175,10,0
175,11,0
175,12,0
175,13,0
175,14,0
175,15,5
175,16,5
175,17,1
175,18,2
175,19,2
175,20,5
175,21,2
176,0,0
176,1,0
176,2,0
176,3,0
176,4,0
176,5,0
176,6,1
176,7,2
176,8,2
176,9,0
176,10,0
176,11,0
177,0,0
177,1,0
177,2,0
177,3,0
177,4,0
177,5,0
177,6,1
177,7,2
177,8,2
177,9,1
177,10,0
177,11,0
177,12,1
177,13,0
177,14,0
177,15,0
177,16,0
177,17,1
177,18,2
177,19,2
178,0,0
178,1,1
178,2,1
178,3,0
178,4,0
178,5,0
178,6,0
178,7,0
178,8,0
178,9,0
178,10,1
178,11,2
178,12,2
179,0,0
179,1,0
179,2,0
179,3,0
179,4,0
179,5,0
179,6,0
179,7,0
179,8,0
179,9,2
179,10,0
179,11,0
179,12,0
179,13,0
179,14,0
179,15,0
179,16,1
179,17,2
179,18,2
179,19,1
179,20,2
179,21,2
180,0,0
180,1,0
180,2,0
180,3,0
180,4,0
180,5,0
180,6,0
180,7,0
180,8,0
180,9,0
180,10,0
180,11,0
180,12,0
180,13,0
180,14,0
180,15,0
180,16,0
180,17,0
180,18,0
180,19,0
180,20,0
180,21,0
180,22,1
180,23,2
180,24,2
180,25,1
180,26,2
180,27,2
181,0,0
181,1,0
181,2,0
181,3,0
181,4,0
181,5,0
181,6,1
181,7,1
181,8,2
181,9,2
181,10,1
182,0,0
182,1,0
182,2,0
182,3,0
182,4,0
182,5,0
182,6,0
182,7,0
182,8,0
182,9,0
182,10,1
182,11,1
182,12,2
182,13,2
183,0,0
183,1,0
183,2,0
183,3,0
183,4,0
183,5,0
183,6,0
183,7,0
183,8,0
183,9,0
183,10,0
183,11,0
183,12,0
183,13,0
183,14,0
183,15,0
183,16,1
183,17,2
183,18,2
183,19,1
183,20,2
183,21,2
184,0,0
184,1,0
184,2,0
184,3,0
184,4,0
184,5,0
184,6,0
184,7,0
184,8,0
184,9,0
184,10,0
184,11,0
184,12,0
184,13,0
184,14,0
184,15,0
184,16,1
184,17,2
184,18,2
184,19,1
184,20,2
184,21,2
185,0,0
185,1,0
185,2,0
185,3,0
185,4,0
185,5,0
185,6,3
185,7,1
185,8,2
185,9,2
185,10,1
185,11,2
185,12,2
186,0,0
186,1,0
186,2,0
186,3,0
186,4,0
186,5,0
186,6,1
186,7,2
186,8,2
186,9,0
186,10,0
186,11,1
187,0,0
187,1,0
187,2,0
187,3,0
187,4,0
187,5,0
187,6,0
187,7,0
187,8,0
187,9,0
187,10,0
187,11,0
187,12,0
187,13,0
187,14,0
187,15,0
187,16,0
187,17,0
187,18,1
187,19,2
187,20,2
188,0,0
188,1,0
188,2,0
188,3,0
188,4,1
188,5,0
188,6,0
188,7,0
188,8,0
188,9,0
188,10,0
188,11,0
188,12,0
188,13,1
188,14,2
188,15,2
